File	Velocity(km/s)	Velocity_error(km/s)	Sigma(km/s)	Sigma_error(km/s)	h3	h3_error	h4	h4_error
spectrum_xpos_04_ypos_04_fiber_number_0177_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_04_ypos_05_fiber_number_0178_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_04_ypos_06_fiber_number_0179_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_04_ypos_07_fiber_number_0180_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_08_fiber_number_0181_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_09_fiber_number_0182_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_10_fiber_number_0183_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_11_fiber_number_0184_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_12_fiber_number_0185_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_13_fiber_number_0186_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_14_fiber_number_0187_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_04_ypos_15_fiber_number_0188_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_16_fiber_number_0189_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_17_fiber_number_0190_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_18_fiber_number_0191_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_19_fiber_number_0192_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_20_fiber_number_0193_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_21_fiber_number_0194_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_22_fiber_number_0195_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_04_ypos_23_fiber_number_0196_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_24_fiber_number_0197_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_25_fiber_number_0198_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_26_fiber_number_0199_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_27_fiber_number_0200_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_28_fiber_number_0201_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_29_fiber_number_0202_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_30_fiber_number_0203_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_31_fiber_number_0204_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_04_ypos_32_fiber_number_0205_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_33_fiber_number_0206_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_34_fiber_number_0207_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_35_fiber_number_0208_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_36_fiber_number_0209_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_37_fiber_number_0210_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_38_fiber_number_0211_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_39_fiber_number_0212_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_40_fiber_number_0213_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_41_fiber_number_0214_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_04_ypos_42_fiber_number_0215_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_00_fiber_number_0216_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_01_fiber_number_0217_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_02_fiber_number_0218_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_03_fiber_number_0219_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_04_fiber_number_0220_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_05_fiber_number_0221_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_06_fiber_number_0222_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_07_fiber_number_0223_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_05_ypos_08_fiber_number_0224_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_09_fiber_number_0225_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_10_fiber_number_0226_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_11_fiber_number_0227_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_12_fiber_number_0228_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_13_fiber_number_0229_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_14_fiber_number_0230_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_05_ypos_15_fiber_number_0231_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_16_fiber_number_0232_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_17_fiber_number_0233_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_18_fiber_number_0234_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_19_fiber_number_0235_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_20_fiber_number_0236_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_21_fiber_number_0237_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_22_fiber_number_0238_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_05_ypos_23_fiber_number_0239_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_24_fiber_number_0240_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_25_fiber_number_0241_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_26_fiber_number_0242_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_27_fiber_number_0243_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_28_fiber_number_0244_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_29_fiber_number_0245_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_30_fiber_number_0246_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_31_fiber_number_0247_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_05_ypos_32_fiber_number_0248_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_33_fiber_number_0249_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_34_fiber_number_0250_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_35_fiber_number_0251_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_36_fiber_number_0252_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_37_fiber_number_0253_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_38_fiber_number_0254_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_39_fiber_number_0255_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_40_fiber_number_0256_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_41_fiber_number_0257_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_05_ypos_42_fiber_number_0258_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_00_fiber_number_0259_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_01_fiber_number_0260_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_02_fiber_number_0261_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_03_fiber_number_0262_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_04_fiber_number_0263_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_05_fiber_number_0264_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_06_fiber_number_0265_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_07_fiber_number_0266_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_06_ypos_08_fiber_number_0267_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_09_fiber_number_0268_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_10_fiber_number_0269_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_11_fiber_number_0270_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_12_fiber_number_0271_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_13_fiber_number_0272_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_14_fiber_number_0273_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_06_ypos_15_fiber_number_0274_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_16_fiber_number_0275_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_17_fiber_number_0276_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_18_fiber_number_0277_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_19_fiber_number_0278_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_20_fiber_number_0279_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_21_fiber_number_0280_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_22_fiber_number_0281_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_06_ypos_23_fiber_number_0282_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_06_ypos_24_fiber_number_0283_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_06_ypos_25_fiber_number_0284_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_06_ypos_26_fiber_number_0285_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_06_ypos_27_fiber_number_0286_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_06_ypos_28_fiber_number_0287_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_06_ypos_29_fiber_number_0288_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_06_ypos_30_fiber_number_0289_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_06_ypos_31_fiber_number_0290_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_06_ypos_32_fiber_number_0291_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_06_ypos_33_fiber_number_0292_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_34_fiber_number_0293_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_35_fiber_number_0294_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_36_fiber_number_0295_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_37_fiber_number_0296_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_38_fiber_number_0297_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_39_fiber_number_0298_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_40_fiber_number_0299_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_41_fiber_number_0300_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_06_ypos_42_fiber_number_0301_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_00_fiber_number_0302_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_01_fiber_number_0303_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_02_fiber_number_0304_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_03_fiber_number_0305_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_04_fiber_number_0306_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_05_fiber_number_0307_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_06_fiber_number_0308_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_07_fiber_number_0309_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_07_ypos_08_fiber_number_0310_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_09_fiber_number_0311_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_10_fiber_number_0312_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_11_fiber_number_0313_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_12_fiber_number_0314_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_13_fiber_number_0315_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_14_fiber_number_0316_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_07_ypos_15_fiber_number_0317_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_16_fiber_number_0318_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_17_fiber_number_0319_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_18_fiber_number_0320_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_19_fiber_number_0321_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_20_fiber_number_0322_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_21_fiber_number_0323_NGC7025_LR-V.txt	4843.31	5.06	192.62	6.06	0.0053	0.0232	0.0151	0.0239
spectrum_xpos_07_ypos_22_fiber_number_0324_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_07_ypos_23_fiber_number_0325_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_07_ypos_24_fiber_number_0326_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_07_ypos_25_fiber_number_0327_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_07_ypos_26_fiber_number_0328_NGC7025_LR-V.txt	4808.72	4.78	209.46	5.94	0.0250	0.0194	0.0374	0.0210
spectrum_xpos_07_ypos_27_fiber_number_0329_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_07_ypos_28_fiber_number_0330_NGC7025_LR-V.txt	4809.64	6.12	213.06	7.65	-0.0114	0.0246	0.0452	0.0253
spectrum_xpos_07_ypos_29_fiber_number_0331_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_07_ypos_30_fiber_number_0332_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_07_ypos_31_fiber_number_0333_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_07_ypos_32_fiber_number_0334_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_07_ypos_33_fiber_number_0335_NGC7025_LR-V.txt	4764.43	4.31	178.92	5.30	0.1504	0.0194	0.0762	0.0237
spectrum_xpos_07_ypos_34_fiber_number_0336_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_35_fiber_number_0337_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_36_fiber_number_0338_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_37_fiber_number_0339_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_38_fiber_number_0340_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_39_fiber_number_0341_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_40_fiber_number_0342_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_41_fiber_number_0343_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_07_ypos_42_fiber_number_0344_NGC7025_LR-V.txt	4781.33	5.87	191.50	7.71	0.0369	0.0263	0.0568	0.0289
spectrum_xpos_08_ypos_00_fiber_number_0345_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_01_fiber_number_0346_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_02_fiber_number_0347_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_03_fiber_number_0348_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_04_fiber_number_0349_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_05_fiber_number_0350_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_06_fiber_number_0351_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_07_fiber_number_0352_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_08_fiber_number_0353_NGC7025_LR-V.txt	4922.06	6.19	169.20	7.65	-0.0201	0.0317	0.0268	0.0342
spectrum_xpos_08_ypos_09_fiber_number_0354_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_08_ypos_10_fiber_number_0355_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
spectrum_xpos_08_ypos_11_fiber_number_0356_NGC7025_LR-V.txt	4877.36	5.64	184.06	7.47	0.0244	0.0268	0.0596	0.0287
